,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p3a,s101p3b,s101p4a,s101p4b,s101p4b1,s101p5a,s101p5b,s101p5d,s101p5e,s101p5f,s101p5g,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s101p13,s101p141,s101p142,s101p143,s101p144,s101p171,s101p172,s101p173,s101p174,s101p175,s101p176,s101p181,s101p182,s101p183,label
8425,0,0,0,0,0,0,0.166667,0.5,0.5,0.5,0.5,0.5,0.033333,0.033333,0.090909,0.028571,0.0,0.666667,0.833333,0.0,0.833333,0.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0,0,0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8426,1,1,1,1,0,0,0.833333,0.833333,0.833333,0.833333,1.0,1.0,0.066667,0.066667,0.025974,0.0,0.0,0.666667,0.0,0.833333,0.0,0.833333,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1,1,1,1,1,0,0.75,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
8427,1,0,0,1,1,1,0.833333,0.5,0.5,0.833333,0.833333,0.833333,0.1,0.0,0.051948,0.014286,0.06,0.333333,0.0,0.833333,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8428,1,0,0,1,1,1,0.833333,0.5,0.5,0.833333,0.833333,0.833333,0.333333,0.0,0.12987,0.0,0.0,0.333333,0.833333,0.833333,0.0,0.833333,0.333333,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,1,1,0.5,1,1,1,1,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1
8429,1,0,1,1,0,1,0.833333,0.5,0.833333,0.833333,0.5,0.833333,0.25,0.25,0.25974,0.1,0.1,0.333333,0.833333,0.833333,0.833333,0.833333,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0,1,0,0.25,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1
8430,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.166667,0.166667,0.194805,0.0,0.0,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8431,1,0,0,0,0,0,0.833333,0.5,0.5,0.5,0.5,0.333333,0.2,0.1,0.38961,0.057143,0.44,0.333333,0.333333,0.833333,0.333333,0.333333,0.833333,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0.75,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0
8432,0,0,0,1,0,1,0.166667,0.5,0.5,0.833333,0.5,0.833333,0.066667,0.066667,0.194805,0.0,0.0,0.0,0.833333,0.833333,0.0,0.833333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1.0,1,1,1,1,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8433,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.166667,0.166667,0.12987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.5,1,1,1,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1
8434,1,0,0,1,1,1,0.833333,0.5,0.5,0.833333,0.833333,0.833333,0.1,0.066667,0.090909,0.0,0.0,0.833333,0.833333,0.833333,0.0,0.833333,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,0.5,1,1,1,1,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0
8435,1,0,0,1,1,1,0.833333,0.333333,0.333333,0.0,0.833333,0.833333,0.1,0.1,0.116883,0.028571,0.0,0.333333,0.833333,0.333333,0.833333,0.833333,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,1,0,0.25,1,1,1,1,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.75,1
8436,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.038961,0.028571,0.02,0.0,0.0,1.0,0.833333,0.833333,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8437,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.133333,0.133333,0.337662,0.028571,0.48,0.833333,0.333333,0.833333,0.833333,0.833333,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,0.5,1,1,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2
8438,1,1,0,1,1,1,0.833333,0.833333,0.333333,0.0,0.0,0.833333,0.1,0.1,0.155844,0.085714,0.04,0.666667,0.833333,1.0,0.0,0.333333,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,1,0,0.0,1,0,1,1,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,1
8439,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.066667,0.066667,0.038961,0.0,0.06,0.833333,0.833333,0.833333,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,0,0.5,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,2
8440,0,0,0,0,0,1,0.166667,0.833333,0.5,0.833333,0.833333,0.0,0.083333,0.083333,0.090909,0.0,0.14,0.666667,0.833333,0.166667,0.333333,0.833333,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,0,0,0,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8441,0,0,0,0,0,0,0.166667,1.0,0.5,0.833333,0.5,0.5,0.133333,0.133333,0.324675,0.0,0.1,0.833333,0.0,0.0,0.833333,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0.25,1,1,1,1,0.0,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.5,0
8442,1,0,1,1,1,1,0.833333,0.5,0.833333,0.0,0.833333,0.833333,0.033333,0.033333,0.103896,0.0,0.16,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0.5,1,1,1,1,0.75,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1
8443,1,1,1,1,0,1,0.833333,0.833333,0.833333,0.833333,0.333333,0.833333,0.033333,0.033333,0.103896,0.0,0.16,0.833333,0.833333,1.0,0.833333,0.0,0.0,1,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,0,1,0,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8444,0,0,0,1,1,1,0.166667,0.5,0.5,0.833333,0.833333,0.833333,0.133333,0.066667,0.25974,0.285714,0.0,0.833333,0.833333,1.0,0.833333,0.833333,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,1,1,0,0.25,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
8445,1,1,0,1,1,1,0.833333,0.833333,0.5,0.0,0.0,0.0,0.1,0.1,0.090909,0.014286,0.0,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,2
8446,0,0,0,1,1,1,0.166667,0.5,0.5,0.833333,0.833333,0.833333,0.066667,0.066667,0.090909,0.0,0.0,0.833333,0.833333,0.833333,0.0,0.833333,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0.75,1,1,1,1,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
8447,1,1,0,1,1,1,0.833333,0.833333,0.5,0.833333,0.833333,0.833333,0.066667,0.066667,0.090909,0.042857,0.0,0.0,0.0,1.0,0.0,0.666667,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,0,1,0,0,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
8448,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.0,0.833333,0.0,0.0,0.0,0.077922,0.0,0.0,0.0,0.833333,1.0,0.0,0.0,0.0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
8449,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.233333,0.233333,0.519481,0.428571,0.0,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0,0,1,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,2
8450,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.1,0.1,0.168831,0.085714,0.1,0.333333,0.0,0.833333,0.333333,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,0,1,0,0.5,1,1,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2
8451,1,1,1,0,0,0,0.833333,0.833333,0.833333,0.333333,0.333333,0.333333,0.033333,0.033333,0.012987,0.0,0.02,0.0,0.0,0.0,0.0,0.833333,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.75,1,1,1,1,0.0,0.5,0.0,0.75,0.0,0.0,0.5,0.75,0.0,2
8452,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.0,0.0,0.064935,0.0,0.1,0.0,0.0,0.833333,0.0,0.833333,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1,1,1,1.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,2
8453,1,0,0,1,1,1,0.833333,0.5,0.5,0.833333,0.833333,0.833333,0.133333,0.133333,0.103896,0.0,0.0,0.333333,0.333333,0.0,0.0,0.333333,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.25,1,1,1,1,0.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,1.0,1
8454,1,1,0,1,1,1,0.833333,0.833333,1.0,0.833333,0.833333,0.833333,0.066667,0.0,0.194805,0.071429,0.1,0.0,0.0,0.833333,0.833333,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,1,1,0.5,1,1,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
8455,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.1,0.1,0.116883,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,0,1,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8456,1,1,0,1,1,1,0.833333,0.833333,0.5,0.833333,0.833333,0.833333,0.066667,0.0,0.077922,0.0,0.12,0.833333,0.0,0.833333,0.833333,0.833333,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,1,0,0,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1
8457,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.090909,0.028571,0.1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0,0,0,0.25,1,1,1,1,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1
8458,1,1,1,1,1,1,0.833333,0.0,0.0,0.833333,0.833333,0.833333,0.033333,0.033333,0.064935,0.0,0.1,0.0,0.833333,1.0,0.0,0.833333,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,1,0,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
8459,1,0,0,1,1,1,0.833333,0.5,0.5,0.833333,0.833333,0.833333,0.166667,0.166667,0.12987,0.0,0.2,0.333333,0.833333,1.0,0.0,0.833333,0.833333,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,1,0,0.5,1,1,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1
8460,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.1,0.1,0.116883,0.028571,0.14,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0.75,1,1,1,1,0.5,0.0,0.25,0.75,0.5,0.75,0.5,0.75,0.0,2
8461,1,0,0,0,0,0,0.833333,0.333333,0.333333,0.333333,0.333333,0.333333,0.066667,0.066667,0.103896,0.057143,0.0,0.0,0.833333,1.0,0.833333,0.833333,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,0.5,1,0,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8462,1,0,0,0,0,1,0.833333,0.333333,0.333333,0.333333,0.333333,0.833333,0.166667,0.166667,0.116883,0.0,0.18,0.833333,0.0,1.0,0.0,0.333333,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,0.75,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0
8463,1,0,0,0,1,1,0.833333,0.5,0.5,0.5,0.0,0.0,0.133333,0.1,0.103896,0.028571,0.12,0.833333,0.833333,1.0,0.833333,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.25,1,0,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8464,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.133333,0.133333,0.090909,0.0,0.14,0.333333,0.0,0.833333,0.833333,0.833333,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,0.5,1,1,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,2
8465,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.166667,0.166667,0.116883,0.0,0.18,0.666667,0.0,0.833333,0.833333,0.833333,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1,1,1,0,0,0,0.25,1,1,1,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
8466,1,0,0,0,0,0,0.833333,0.333333,0.333333,0.333333,0.333333,0.333333,0.166667,0.166667,0.168831,0.014286,0.22,0.833333,0.833333,0.833333,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,0,1,0.5,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0
8467,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.064935,0.0,0.1,0.0,0.833333,1.0,0.0,0.833333,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,0,0,0.25,1,1,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8468,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.083333,0.083333,0.116883,0.0,0.18,0.833333,0.833333,0.0,0.833333,0.833333,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0.75,1,1,1,1,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,2
8469,1,0,0,1,0,1,0.833333,0.333333,0.333333,0.833333,0.333333,0.0,0.333333,0.333333,0.207792,0.1,0.08,0.833333,0.833333,0.833333,0.833333,0.333333,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0.25,0,1,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8470,0,0,0,0,1,1,1.0,0.833333,0.833333,0.833333,0.833333,0.833333,0.166667,0.033333,0.12987,0.0,0.2,0.833333,0.833333,0.833333,0.0,0.833333,0.833333,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,1,1,0,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
8471,0,1,0,1,0,1,0.166667,0.833333,0.5,0.833333,0.5,0.833333,0.166667,0.066667,0.155844,0.0,0.0,0.333333,0.0,0.833333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1,0,1.0,1,1,1,1,1.0,0.0,0.0,0.25,0.25,0.5,0.75,0.0,0.0,0
8472,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.103896,0.0,0.16,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0.5,1,1,1,1,0.0,0.5,0.0,0.0,0.0,0.25,1.0,0.75,0.5,2
8473,1,0,0,1,1,1,0.833333,0.5,0.5,0.833333,0.833333,0.833333,0.083333,0.083333,0.246753,0.0,0.38,0.333333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0.25,1,1,1,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2
8474,1,0,0,0,0,0,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.133333,0.133333,0.194805,0.0,0.3,0.333333,0.333333,0.833333,0.833333,0.833333,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,0,1,0.5,1,1,1,1,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
8475,1,0,0,1,1,1,0.833333,0.333333,0.333333,0.833333,0.833333,0.833333,0.1,0.1,0.194805,0.0,0.0,0.333333,0.833333,0.0,0.333333,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0
8476,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.083333,0.083333,0.168831,0.0,0.0,0.333333,0.0,1.0,0.0,0.833333,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,0.5,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
8477,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.166667,0.166667,0.194805,0.128571,0.04,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,0,0,0.25,1,1,1,1,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1
8478,0,0,0,1,1,1,0.166667,0.5,0.5,0.833333,0.833333,0.833333,0.083333,0.083333,0.207792,0.028571,0.0,0.833333,0.0,0.0,0.833333,0.833333,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,0,1,0.25,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0
8479,1,1,0,0,1,1,0.833333,0.833333,0.5,0.5,0.833333,0.833333,0.333333,0.333333,0.25974,0.0,0.0,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,0.75,0,0,1,1,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2
8480,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.333333,0.266667,0.38961,0.142857,0.28,0.666667,0.833333,0.833333,0.833333,0.833333,0.833333,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0.25,1,1,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1
8481,1,0,0,0,1,1,0.833333,0.5,0.5,0.666667,0.0,0.833333,0.1,0.1,0.038961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,0,0.5,1,1,1,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0
8482,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.1,0.1,0.064935,0.0,0.1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0,1,0,1,0,1,0.5,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.0,0.75,0.25,0.25,1
8483,1,1,0,1,1,1,0.833333,0.833333,0.5,0.0,0.0,0.833333,0.1,0.1,0.038961,0.0,0.06,0.333333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,2
8484,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.033333,0.033333,0.038961,0.0,0.06,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8485,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.1,0.1,0.090909,0.0,0.14,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,1,1,0.5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,2
8486,0,0,0,0,1,1,0.333333,0.333333,0.333333,0.333333,0.833333,0.833333,0.066667,0.066667,0.194805,0.0,0.3,0.333333,0.333333,1.0,0.333333,0.333333,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,0.25,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
8487,1,1,1,1,1,1,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.066667,0.066667,0.12987,0.0,0.2,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,1,0,1,0.25,0,0,1,1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1
